766	7057
2179	4254
804	4254
6438	6645
202	4486
202	1289
6578	7018
3955	6397
2198	6418
2838	7223
3877	7223
796	3981
973	7305
1941	3170
501	6191
404	6731
1261	6204
1444	2060
1571	3245
2010	6948
1610	2865
2865	1610
2865	2865
2865	2010
2010	1610
2010	2010
229	3909
1848	1848
1848	1264
1848	229
1264	229
229	1264
229	229
5154	6296
4835	6997
583	6997
2612	6886
4662	4002
1650	6188
3552	2591
2218	7201
2218	2218
2218	197
2522	2218
2522	2522
2522	197
197	2218
2218	5678
2361	2361
2361	1741
2361	1839
1839	2361
1839	1741
1839	1839
2412	7191
2560	6795
2589	2589
2589	4705
2589	2891
2589	3804
4705	2589
4705	4705
4705	4305
4705	2891
4705	3804
4305	2589
4305	4305
4305	2891
4305	3804
2891	2589
2891	2891
2891	3804
3804	2589
3804	2891
3804	3804
898	6187
1257	6767
2771	6456
620	6270
4376	6270
4648	6270
1486	6270
3682	6270
867	6270
703	7096
3330	6926
1709	6926
5608	6926
526	6926
615	6926
2114	6926
779	6926
949	6926
1344	4647
3063	6198
3809	7004
367	4693
3562	3562
3562	1399
3562	367
1399	1399
1399	367
367	1399
367	367
900	6919
5565	6756
563	6756
397	6756
2380	3854
490	5097
2380	5097
1560	5097
2092	6973
2054	7316
892	7316
791	7316
4589	7388
4077	7388
2726	7388
662	7388
102	7388
1958	7388
273	7388
421	7213
347	7067
4438	6713
4586	5227
1091	7350
1626	7350
1869	7304
4743	4743
4743	3690
4743	1869
3690	3690
3690	1869
1869	3690
1869	1869
539	6326
287	5812
4245	6732
5215	6287
800	6349
5280	5663
5015	7413
3117	7408
5575	7408
5329	7408
5087	7408
402	7408
4072	6374
6671	6374
7228	6374
3952	6374
2098	7221
1566	7221
3	7221
1566	6944
5847	5847
5847	461
5847	5480
461	5480
5480	461
5480	5480
5480	7028
4086	6473
6079	7160
253	7160
6148	6148
6148	5421
6148	4485
5421	5421
5421	4485
4485	5421
940	6911
651	7427
6694	7044
3780	7179
7106	7106
7106	5584
7106	2368
5584	5584
5584	2368
2368	5584
2368	2368
