0	1
1	43
1	18
1	46
1	45
1	44
1	42
1	41
1	37
1	36
1	35
1	34
1	32
1	31
1	30
1	29
1	28
1	27
1	26
1	25
1	24
1	23
1	22
1	20
1	19
1	17
1	16
1	15
1	14
1	13
1	12
1	11
1	10
1	9
1	8
1	5
1	4
1	3
1	2
3	5050
3	516
4	60
4	982
4	965
4	5495
4	370
4	2822
4	358
4	148
4	147
4	730
4	5766
4	726
4	134
4	130
4	1508
4	1500
4	316
4	2475
4	1684
4	5768
4	497
4	101
4	886
4	98
4	95
4	93
4	480
4	279
4	2829
4	70
4	64
4	1833
4	2811
4	5765
4	51
4	444
4	36
4	1797
4	400
9	90
9	36
9	75
10	521
10	36
10	57
12	219
12	279
18	50
18	981
18	582
18	979
18	982
18	159
18	548
18	543
18	730
18	134
18	1508
18	521
18	36
18	1500
18	316
18	2475
18	306
18	497
18	886
18	95
18	93
18	90
18	85
18	279
18	273
18	75
18	466
18	71
18	70
18	66
18	64
18	1639
18	1635
18	58
18	52
18	51
18	444
18	48
18	243
18	1023
18	627
18	821
18	1797
18	808
18	212
18	3954
18	3953
18	3952
28	64
28	219
30	36
30	444
30	922
30	1520
30	2816
30	370
30	34
30	406
30	347
30	726
30	1508
30	2830
30	1500
30	306
30	1488
30	273
30	256
30	627
30	212
30	197
30	190
30	982
30	186
30	582
30	569
30	560
30	543
30	539
30	134
30	901
30	497
30	1684
30	95
30	93
30	886
30	85
30	480
30	874
30	77
30	71
30	70
30	64
30	58
30	57
30	56
30	55
30	2833
30	2832
30	2831
30	51
30	2829
30	2828
30	2827
30	2826
30	2825
30	2824
30	2823
30	2822
30	2821
30	2820
30	2819
30	2818
30	2817
30	2815
30	2814
30	2812
30	2811
34	166
34	194
34	193
34	466
34	162
34	506
34	1131
34	1130
34	1128
34	1127
34	1125
34	1124
34	1123
34	1122
34	1121
34	1120
34	724
34	913
34	517
34	112
34	111
34	1095
34	282
34	104
34	103
34	1060
34	97
34	1118
34	85
34	884
34	82
34	278
34	80
34	79
34	77
34	76
34	75
34	72
34	64
34	260
34	61
34	60
34	59
34	58
34	56
34	55
34	54
34	52
34	51
34	50
34	1031
34	1119
34	36
34	35
34	1126
34	1129
34	1132
34	409
34	991
34	582
35	82
35	99
35	103
35	105
35	115
35	114
35	113
35	112
35	111
35	110
35	109
35	108
35	107
35	106
35	104
35	92
35	102
35	101
35	100
35	96
35	98
35	97
35	95
35	94
35	93
35	91
35	90
35	89
35	88
35	87
35	86
35	85
35	84
35	83
35	81
35	80
35	79
35	77
35	76
35	75
35	74
35	73
35	72
35	71
35	70
35	69
35	68
35	67
35	66
35	65
35	64
35	62
35	61
35	60
35	59
35	58
35	57
35	56
35	55
35	54
35	52
35	51
35	50
35	49
35	36
36	256
36	1055
36	777
36	50
36	742
36	734
36	702
36	113
36	627
36	619
36	184
36	93
36	202
36	209
36	580
36	1033
36	248
36	250
36	1046
36	525
36	521
36	517
36	1075
36	508
36	506
36	1086
36	547
36	1092
36	1093
36	1095
36	1097
36	1098
36	466
36	455
36	1079
36	409
36	406
36	312
36	309
36	308
36	301
36	300
36	1096
36	1094
36	296
36	1091
36	1090
36	1089
36	1088
36	1087
36	1085
36	1084
36	1083
36	285
36	1081
36	282
36	1078
36	1077
36	1076
36	278
36	1074
36	1073
36	1071
36	1070
36	1069
36	1068
36	1067
36	1066
36	1065
36	1064
36	1063
36	1062
36	1061
36	1060
36	1059
36	1058
36	1057
36	1056
36	258
36	1054
36	1053
36	1052
36	1051
36	1050
36	1049
36	1048
36	1047
36	1045
36	1044
36	1042
36	1041
36	1040
36	1039
36	1038
36	1037
36	1036
36	1035
36	1034
36	236
36	1032
36	1031
36	1030
36	1029
36	1028
36	229
36	224
36	1080
36	1017
36	1082
36	198
36	190
36	185
36	981
36	166
36	162
36	159
36	155
36	150
36	142
36	137
36	133
36	132
36	124
36	119
36	118
36	116
36	910
36	112
36	111
36	107
36	105
36	104
36	103
36	101
36	98
36	97
36	96
36	95
36	90
36	88
36	884
36	85
36	84
36	82
36	81
36	80
36	79
36	77
36	76
36	75
36	71
36	70
36	65
36	64
36	62
36	61
36	60
36	59
36	58
36	57
36	56
36	55
36	54
36	52
36	51
36	49
36	823
36	821
47	48
48	318
48	3068
48	3284
48	4901
48	782
48	772
48	771
48	752
48	66
48	2277
48	3067
48	1467
48	3059
48	1463
48	3839
48	4903
48	648
48	4906
48	3037
48	1442
48	3034
48	4911
48	1437
48	4916
48	3333
48	1426
48	1423
48	1421
48	4931
48	4932
48	4933
48	4934
48	4940
48	4945
48	4949
48	4955
48	2189
48	3373
48	202
48	4961
48	4963
48	3775
48	584
48	215
48	529
48	4508
48	4505
48	2910
48	3322
48	2892
48	497
48	2884
48	4915
48	4917
48	948
48	4469
48	4468
48	316
48	477
48	475
48	4924
48	473
48	4927
48	466
48	464
48	1932
48	444
48	1238
48	2033
48	1232
48	4549
48	4947
48	4952
48	4958
48	404
48	1979
48	383
48	374
48	373
48	370
48	366
48	365
48	4909
48	4910
48	358
48	357
48	355
48	350
48	343
48	337
48	336
48	334
48	331
48	330
48	644
48	300
48	1889
48	279
48	261
48	244
48	238
48	4526
48	231
48	2621
48	2610
48	218
48	217
48	4912
48	211
48	206
48	1797
48	606
48	2577
48	982
48	4965
48	4964
48	4962
48	3367
48	4960
48	4959
48	1770
48	4957
48	4956
48	173
48	4954
48	4953
48	3358
48	4951
48	4950
48	4948
48	3353
48	4946
48	4944
48	4942
48	4941
48	1752
48	4939
48	4938
48	4937
48	4936
48	4935
48	949
48	148
48	4929
48	4928
48	4926
48	4925
48	142
48	4923
48	4922
48	4921
48	4920
48	4919
48	4918
48	134
48	4914
48	4913
48	130
48	666
48	3315
48	4908
48	4907
48	124
48	4905
48	4902
48	119
48	4900
48	3294
48	3285
48	95
48	93
48	1686
48	1940
48	883
48	878
48	79
48	1522
48	3251
48	56
48	851
48	52
48	50
48	3235
48	823
48	819
48	774
48	808
49	516
49	1618
49	1176
49	777
49	362
49	1546
49	347
49	742
49	734
49	334
49	1103
49	308
49	306
49	301
49	296
49	1058
49	246
49	630
49	1418
49	212
49	1401
49	197
49	192
49	190
49	337
49	150
49	137
49	130
49	525
49	127
49	122
49	913
49	118
49	117
49	116
49	111
49	105
49	104
49	100
49	95
49	93
49	88
49	309
49	64
49	60
49	852
49	57
49	55
49	54
49	52
49	51
49	50
49	1628
49	1627
49	1626
49	1625
49	1624
49	1622
49	1621
49	1620
49	1619
49	821
49	422
50	372
50	953
50	1800
50	4851
50	535
50	777
50	2365
50	2364
50	2357
50	759
50	56
50	2328
50	64
50	730
50	77
50	886
50	1498
50	4855
50	4856
50	4857
50	4858
50	4861
50	4866
50	113
50	4872
50	4875
50	4876
50	4877
50	4879
50	3847
50	648
50	149
50	172
50	4852
50	4859
50	202
50	4870
50	3769
50	4871
50	558
50	557
50	552
50	4535
50	545
50	542
50	260
50	531
50	521
50	517
50	516
50	497
50	466
50	448
50	444
50	1238
50	412
50	403
50	1184
50	206
50	370
50	358
50	355
50	343
50	337
50	313
50	309
50	304
50	301
50	300
50	296
50	292
50	283
50	278
50	1060
50	261
50	259
50	254
50	238
50	236
50	1031
50	224
50	221
50	219
50	214
50	212
50	1797
50	200
50	189
50	185
50	981
50	182
50	178
50	177
50	163
50	156
50	949
50	644
50	150
50	141
50	137
50	134
50	132
50	130
50	129
50	127
50	1719
50	124
50	119
50	118
50	910
50	112
50	111
50	104
50	103
50	98
50	97
50	4878
