7	6192
3776	4296
2113	3719
283	3719
3629	4513
1790	6952
2534	5925
3758	5938
3299	7112
139	7112
3829	5400
2614	5400
2662	5400
131	5400
1346	5400
2155	5400
3819	5400
1002	5400
1870	5646
5515	5646
5144	5646
3343	6651
1672	6645
764	7044
727	5743
3629	5368
6438	6633
1672	3818
764	3713
2155	5981
1002	5981
1672	5981
5426	5981
5254	5342
716	5341
1346	6615
2829	6615
563	5305
68	6601
131	6599
1790	5296
1002	5715
1390	4457
5254	5715
716	1788
1002	6872
139	6550
149	359
283	1622
5059	5880
5515	6943
4446	6089
2113	6089
5409	6089
3343	6089
62	6089
2174	4682
4297	6476
2655	6476
283	6462
1672	6459
16	6459
4936	5111
1672	5100
1346	4587
770	4587
2737	4587
716	4587
2113	7418
2614	3368
2829	3368
605	7395
16	5040
1672	3340
5398	6393
4421	5934
550	6376
2614	6376
4446	7375
1228	7375
149	7375
550	6360
2783	6360
716	2509
550	2509
5581	7364
764	1388
1579	6333
3829	6325
2514	6325
5552	6325
2155	6325
3819	6325
1002	6325
5254	6325
1672	6325
2662	6325
4936	6325
5032	6325
643	6325
1346	6325
5759	6325
5398	6325
6041	6325
5976	6325
2737	4948
727	4948
4446	4943
5383	7337
4244	7337
2113	7337
3343	7337
5515	7337
2250	7337
7229	7337
716	6297
5594	6282
6019	6282
547	6282
563	7316
764	6272
5515	6272
5398	6272
550	6272
643	6272
5059	6272
6019	7309
1672	7296
4421	7296
1346	7296
1346	6247
1553	6247
2113	6247
2829	6247
27	6247
1002	6247
5515	6247
5386	6247
550	5482
2614	5482
716	5482
2113	5180
27	6300
2713	6300
1790	4802
716	5937
2614	7259
7030	7259
5398	7259
2386	7259
16	7259
2737	7259
3983	7259
3629	7259
716	7259
2829	7259
6345	7259
7241	7259
1002	7259
5515	7259
1672	7259
550	7259
6438	7259
2885	7259
643	7259
1346	7259
2783	7259
5855	7259
2524	7259
764	7259
2113	4762
2885	6182
68	6182
4421	6182
2049	6182
2907	6182
4713	6182
727	6182
721	3896
721	3037
721	4509
1790	3002
4421	7232
764	6178
2829	6178
721	5992
5778	5968
131	5666
4421	5992
1790	5835
5398	5992
2391	5968
16	3308
5386	5992
3343	5835
6345	7210
2087	7210
727	7210
5254	7210
4421	7210
1790	6120
643	4657
1346	6113
755	2910
2113	4629
68	2868
5515	7163
1870	7163
3343	7163
5515	6924
1790	7154
3398	4647
1790	7138
757	4551
6345	7132
6698	7132
4924	7132
5515	7132
6598	7132
5059	7132
16	7132
5309	7132
3983	7132
1870	7132
1346	6016
5059	6016
283	2790
5515	6008
1672	7113
643	7113
3829	5986
1790	3739
2113	5972
716	4463
1870	4451
5411	7076
6557	7076
