0	115
0	114
0	113
0	112
0	111
0	110
0	109
0	108
0	107
0	106
0	105
0	104
0	103
0	102
0	101
0	100
0	97
0	96
0	95
0	94
0	93
0	92
0	91
0	90
0	89
0	88
0	87
0	86
0	85
0	84
0	83
0	82
0	81
0	80
0	79
0	77
0	76
0	75
0	74
0	71
0	70
0	69
0	68
0	67
0	66
0	65
0	64
0	63
0	62
0	61
0	60
0	59
0	58
0	57
0	56
0	55
0	53
0	52
0	51
0	50
0	49
0	48
0	47
0	46
0	45
0	42
0	40
0	39
0	36
0	35
0	34
0	32
0	30
0	27
0	26
0	24
0	23
0	22
0	21
0	20
0	19
0	17
0	14
0	13
0	12
0	11
0	10
0	8
0	7
0	6
0	5
0	3
0	2
0	1
6	68
6	107
7	22
7	14
8	11
9	131
9	127
9	116
14	22
14	17
14	103
15	66
15	52
15	70
16	38
18	758
18	656
18	651
18	696
18	668
19	109
19	49
21	91
24	77
25	83
26	64
27	47
29	496
29	495
29	494
29	493
29	492
29	491
29	490
29	489
29	488
29	487
29	486
29	485
29	484
29	483
29	481
29	480
29	479
29	478
29	477
29	475
29	474
29	473
29	472
29	471
29	470
29	469
29	468
29	467
29	466
29	465
29	464
29	463
29	462
29	461
29	460
29	459
29	458
29	457
29	456
29	455
29	454
29	453
29	451
29	450
29	449
29	447
29	446
29	445
29	444
29	440
29	439
29	437
29	435
29	434
29	433
29	428
29	418
29	417
29	415
29	412
29	411
29	407
29	401
29	397
29	394
29	390
29	389
29	388
29	387
29	383
29	381
29	377
29	376
29	373
29	372
29	371
29	369
29	367
29	366
29	365
29	364
29	363
29	361
29	358
29	355
29	354
29	353
29	352
29	351
29	350
29	348
29	346
29	345
29	343
29	342
29	341
29	338
29	334
29	333
29	331
29	330
29	329
29	327
29	326
29	325
29	324
29	322
29	321
29	319
29	318
29	317
29	316
29	314
29	313
29	311
29	310
29	309
29	308
29	307
29	306
29	305
29	303
29	302
29	301
29	300
29	299
29	298
29	297
29	296
29	295
29	293
29	292
29	291
29	290
29	289
29	288
29	287
29	286
29	285
29	284
29	282
29	281
29	280
29	279
29	278
29	276
29	275
29	274
29	273
29	272
29	189
29	186
29	176
29	155
29	150
29	123
31	68
31	35
32	35
33	49
35	608
35	513
