0	0
1	1
2	2
3	8
4	9	5573	31349	2413	45
5	13	189	21	12	11	10	16
6	14
7	17
8	18	5733	5822
9	19	31	5003
10	20
11	22
12	23
13	24
14	25
15	26
16	27
17	28
18	29
19	33
20	34
21	36
22	37
23	38
24	40
25	42
26	43
27	46
28	47
29	48
30	52	30	32	58	4107	466	244	1452	1451	186
31	54
32	56
33	57
34	59	39	44
35	61
36	63
37	64
38	66
39	67
40	68
41	70
42	71
43	72
44	74
45	76
46	77	718	236	743	1511
47	78
48	80
49	82
50	83
51	87	85	119
52	88
53	89
54	93
55	94
56	96
57	97
58	103
59	105
60	106
61	108
62	110
63	111
64	113	272	270
65	114
66	116
67	118
68	120
69	121
70	124
71	126
72	127
73	128
74	129
75	130
76	131
77	132
78	133
79	134
80	135
81	136
82	139
83	140
84	141
85	144
86	146
87	148
88	150	12106	10216	55	964	963	125
89	151
90	152
91	153	19941	19935
92	155
93	158
94	160
95	161
96	162
97	163
98	164
99	166
100	167
101	170
102	172
103	173
104	174
105	177
106	179
107	181
108	183
109	187
110	188
111	190
112	192
113	193
114	194
115	195
116	199
117	200
118	201
119	203
120	204
121	208
122	209
123	210
124	211
125	212
126	214
127	216
128	218
129	220
130	222
131	224
132	225
133	228
134	229
135	230
136	231
137	234
138	238
139	239
140	241
141	243
142	245
143	246
144	247
145	248
146	250
147	253
148	255
149	256
150	257
151	258
152	259
153	262
154	264
155	266
156	268
157	269	15830	4592	9539	8370	4142	2673
158	273
159	274
160	275
161	276
162	277
163	278
164	279
165	281
166	283
167	285
168	286
169	287
170	288
171	289
172	291
173	292
174	294
175	296
176	297
177	298
178	301
179	303
180	304
181	305
182	307	10984	4083	2770	206
183	308
184	310
185	311
186	312
187	313
188	314
189	315
190	316
191	317
192	319
193	321
194	324
195	325
196	327
197	328
198	329
199	330
200	332
201	333
202	334
203	336
204	337
205	338
206	341
207	343	4589	27828	27827	4584	4586	4585	4804	4583	1902
208	348
209	349
210	350
211	351
212	352
213	354
214	355
215	356
216	359
217	360
218	361
219	363
220	364
221	365
222	366
223	369
224	370
225	372
226	377
227	380
228	389
229	391
230	392
231	394
232	397
233	399
234	403
235	410
236	411
237	412
238	414
239	415
240	416
241	421
242	422
243	423
244	424
245	425
246	427
247	428
248	429
249	431
250	432
251	433
252	435
253	437
254	444	641	640	1030	639
255	448	6297	6177	1640	1087	405	265
256	449	23619	6538
257	450
258	452
259	453
260	456
261	458
262	460
263	463
264	464
265	468
266	470
267	471
268	476
269	478
270	483
271	486
272	488
273	494
274	496	27439	27438	19078	1238
275	498
276	499
277	502	9845	1066	1232
278	504
279	506
280	507	11221	5236	8389	2985	27090	14217	13726	5504	6238	1078	664
281	508
282	510
283	514
284	515
285	516
286	519
287	520
288	522
289	524
290	526
291	527
292	529
293	530
294	533
295	535
296	536	29213	29212	6787	1120	14939	32679	14941	14940	32746	32682	32681	32684	32683	14904	14819	5031
297	538	11855	11811	11810	11801	1639	4267
298	540
299	543
300	547
301	548
302	549
303	550
304	553
305	554
306	555
307	556
308	558
309	559
310	561
311	562
312	563
313	564
314	565
315	566
316	567
317	570	569	4057	202	374	512
318	571
319	575
320	578
321	581
322	585
323	586	1107	10976	10974	10973	10975
324	588
325	589
326	594
327	596
328	600
329	604
330	605
331	608
332	609
333	610	27764	27763	15123	15122	18585	18653	18651	17526	17717	29396	27026	6275	16635	4890	4898	4897	4333	6192	5888	1031
334	615
335	619
336	620
337	621
338	625
339	626	798	2011	7078	1529	1609	482	481
340	629
341	632
342	634
343	635
344	637
345	642
346	645
347	647
348	648
349	649
350	650
351	652
352	654	3933	3932	2689
353	660
354	661
355	662
356	663
357	666
358	667
359	668
360	671
361	674
362	675
363	682
364	683
365	685
366	686
367	688
368	692
369	695
370	697
371	698
372	702	701
373	703
374	705
375	706
376	708
377	709
378	714
379	717
380	722
381	726	17635	17073	1618	17070	17077	12168	396	8490	8489	1050
382	727
383	728
384	729
385	731
386	734
387	748
388	750
389	752
390	753	4232	7827	9754	1708	5699	5698	617	2041	4517	15063	11033	3694	4493	2684	1736	9565	9564	8534	4162	1837	2742	2927	7937	33433	11026	1876	1728	1737	1321
391	755
392	756
393	759
394	760
395	761
396	764
397	765
398	766
399	769
400	774
401	777
402	779
403	781
404	787
405	790
406	792
407	793
408	796
409	799
410	802
411	806
412	809
413	810
414	811
415	812
416	814
417	815
418	818
419	819
420	821
421	826	825
422	827
423	829
424	830
425	831
426	832
427	834
428	835
429	840
430	841
431	842
432	843
433	844
434	846
435	847
436	848
437	849
438	850
439	851
440	854
441	855
442	856
443	857
444	858
445	860
446	864
447	865
448	867
449	868
450	869
451	871
452	872
453	873
454	874
455	876
456	877
457	879
458	880
459	883
460	886
461	888
462	889
463	891
464	892
465	893
466	894
467	902
468	906
469	907
470	908
471	911
472	912
473	913	9062	22197	15851	15848	1296	1295	4853	5681
474	914
475	915
476	916
477	917
478	918	24826	24164	20427	2269
479	921
480	923
481	924
482	926
483	927
484	932
485	933
486	934
487	935
488	938
489	941
490	942
491	944
492	946
493	947
494	950
495	956
496	957
497	961
498	962
499	965
500	966
501	968
502	980
503	986
504	987
505	988
506	993
507	1001
508	1002
509	1005
510	1009
511	1012
512	1014
513	1015
514	1019
515	1021
516	1022
517	1024
518	1025
519	1028
520	1033
521	1034
522	1035
523	1036
524	1038	9144	20981	20980	4127	3241	658
525	1041	8530	3760	8529
526	1042
527	1045
528	1047
529	1048	4719	13138	4720	7130	7091
530	1049
531	1051
532	1052
533	1058
534	1060
535	1062
536	1064
537	1065
538	1067
539	1074
540	1075
541	1079	10447	8497	1637	573
542	1080
543	1081
544	1094
545	1098
546	1099
547	1100
548	1105	8720	8498	10783	5682	4941	185	1195
549	1106
550	1117
551	1122
552	1131
553	1134
554	1136
555	1139
556	1142	713	445	503
557	1143
558	1148
559	1149
560	1150	1027	19058	1237	1054	1153
561	1157
562	1163
563	1167
564	1169
565	1171	2115	7226	1622	1246	7384	271	90
566	1172
567	1173
568	1174	13708	13170	12667	9145	12294	13171	11367	4201	11331	1165	7783	5164	16057	16056	16055	16054	1318	5163	5162	5161	4482	2211	221
569	1175
570	1183	26043	14370	3492	1085	14369	6326
571	1185
572	1187
573	1189
574	1190
575	1194
576	1201
577	1206
578	1209
579	1216
580	1219
581	1222
582	1224
583	1225
584	1230
585	1231
586	1235
587	1236	14849	14889	14888	14887	13196	322
588	1239
589	1243
590	1247
591	1249
592	1250
593	1251
594	1254
595	1256
596	1258
597	1260
598	1261
599	1262
600	1263
601	1265	955	954	953	952
602	1268
603	1272
604	1274
605	1275
606	1276
607	1277
608	1278
609	1283
610	1284
611	1285
612	1286
613	1290
614	1293
615	1294	6876	4470	4469	4468	15867	254	280
616	1298
617	1305
618	1309
619	1310
620	1311
621	1312
622	1317
623	1322
624	1323
625	1324
626	1325
627	1327	3581	3580
628	1328
629	1329
630	1330
631	1331	1326	584
632	1332
633	1333
634	1335
635	1336
636	1337
637	1339
638	1344
639	1345	1343	1348	1349	1342	413	235
640	1346
641	1351
642	1353
643	1358
644	1365	32177	32176	32175	5055
645	1369
646	1371
647	1372
648	1374
649	1375
650	1378
651	1379
652	1384
653	1385
654	1386
655	1388
656	1391
657	1393
658	1397
659	1398
660	1400
661	1405
662	1407	11722	6447	862
663	1411
664	1412
665	1415
666	1417
667	1422
668	1423
669	1427
670	1431
671	1433
672	1440
673	1444
674	1445
675	1446
676	1447
677	1450
678	1454
679	1456
680	1460
681	1462
682	1463
683	1466
684	1468
685	1469
686	1471
687	1473
688	1474
689	1478
690	1479
691	1480
692	1481	4871	739	20969	19138	12569	6386	3243	3521	3387	1914
693	1482
694	1489
695	1491
696	1496
697	1497
698	1498
699	1500
700	1505
701	1506
702	1508
703	1509
704	1510
705	1512
706	1514
707	1516
708	1518
709	1520
710	1521
711	1522
712	1523
713	1524
714	1525
715	1528
716	1532	1533	1531	778	1646
717	1534
718	1536
719	1537
720	1539
721	1540
722	1543
723	1547
724	1548	3968	2582	2583	2578
725	1549
726	1552
727	1553
728	1554
729	1556
730	1557
731	1559
732	1561
733	1562
734	1563
735	1564
736	1567
737	1569
738	1570
739	1571
740	1575
741	1580
742	1581
743	1582
744	1583
745	1584
746	1587
747	1588
748	1589
749	1590
750	1593
751	1594
752	1598
753	1600
754	1602
755	1603
756	1605
757	1607
758	1608
759	1610
760	1612
761	1614
762	1619
763	1624
764	1625
765	1626
766	1627
767	1630
768	1631
769	1636
770	1638
771	1644
772	1645
773	1648
774	1649
775	1650
776	1654
777	1658
778	1659
779	1661
780	1664
